id,t0_call,quarter,CAR_call_0_1,CAR_call_-1_1,CAR_call_0_2
STT,2025-07-16,2025Q3,0.0,0.0,0.0
C,2025-07-16,2025Q3,0.0,0.0,0.0
WFC,2025-07-16,2025Q3,0.0,0.0,0.0
BK,2025-07-16,2025Q3,0.0,0.0,0.0
JPM,2025-07-16,2025Q3,0.0,0.0,0.0
BLK,2025-07-16,2025Q3,0.0,0.0,0.0
FAST,2025-07-15,2025Q3,0.0,0.0,0.0
DAL,2025-07-11,2025Q3,0.0,0.0,0.0
CAG,2025-07-11,2025Q3,0.0,0.0,0.0
CAG,2025-07-10,2025Q3,0.0,0.0,0.0
STZ,2025-07-03,2025Q3,0.0,0.0,0.0
NKE,2025-06-27,2025Q2,0.0,0.0,0.0
MKC,2025-06-27,2025Q2,0.0,0.0,0.0
MU,2025-06-26,2025Q2,0.0,0.0,0.0
MU,2025-06-26,2025Q2,0.0,0.0,0.0
PAYX,2025-06-26,2025Q2,0.0,0.0,0.0
GIS,2025-06-26,2025Q2,0.0,0.0,0.0
GIS,2025-06-25,2025Q2,0.0,0.0,0.0
FDX,2025-06-25,2025Q2,0.0,0.0,0.0
CCL,2025-06-25,2025Q2,0.0,0.0,0.0
FDS,2025-06-24,2025Q2,0.0,0.0,0.0
KR,2025-06-23,2025Q2,0.0,0.0,0.0
KMX,2025-06-23,2025Q2,0.0,0.0,0.0
DRI,2025-06-23,2025Q2,0.0,0.0,0.0
ACN,2025-06-23,2025Q2,0.0,0.0,0.0
LEN,2025-06-18,2025Q2,0.0,0.0,0.0
JBL,2025-06-18,2025Q2,0.0,0.0,0.0
ADBE,2025-06-13,2025Q2,0.0,0.0,0.0
ORCL,2025-06-12,2025Q2,0.0,0.0,0.0
SJM,2025-06-11,2025Q2,0.0,0.0,0.0
SJM,2025-06-10,2025Q2,0.0,0.0,0.0
AVGO,2025-06-06,2025Q2,0.0,0.0,0.0
LULU,2025-06-06,2025Q2,0.0,0.0,0.0
BF.B,2025-06-06,2025Q2,,,
DLTR,2025-06-05,2025Q2,0.0,0.0,0.0
CRWD,2025-06-04,2025Q2,0.0,0.0,0.0
HPE,2025-06-04,2025Q2,0.0,0.0,0.0
DG,2025-06-04,2025Q2,0.0,0.0,0.0
CPB,2025-06-03,2025Q2,0.0,0.0,0.0
NTAP,2025-05-30,2025Q2,0.0,0.0,0.0
COST,2025-05-30,2025Q2,0.0,0.0,0.0
COO,2025-05-30,2025Q2,0.0,0.0,0.0
DELL,2025-05-30,2025Q2,0.0,0.0,0.0
ULTA,2025-05-30,2025Q2,0.0,0.0,0.0
HRL,2025-05-30,2025Q2,0.0,0.0,0.0
NDSN,2025-05-30,2025Q2,0.0,0.0,0.0
BBY,2025-05-30,2025Q2,0.0,0.0,0.0
HPQ,2025-05-29,2025Q2,0.0,0.0,0.0
NVDA,2025-05-29,2025Q2,0.0,0.0,0.0
CRM,2025-05-29,2025Q2,0.0,0.0,0.0
SNPS,2025-05-29,2025Q2,0.0,0.0,0.0
A,2025-05-29,2025Q2,0.0,0.0,0.0
AZO,2025-05-28,2025Q2,0.0,0.0,0.0
CPRT,2025-05-23,2025Q2,0.0,0.0,0.0
ADSK,2025-05-23,2025Q2,0.0,0.0,0.0
DECK,2025-05-23,2025Q2,0.0,0.0,0.0
INTU,2025-05-23,2025Q2,0.0,0.0,0.0
WDAY,2025-05-23,2025Q2,0.0,0.0,0.0
ROST,2025-05-23,2025Q2,0.0,0.0,0.0
ADI,2025-05-23,2025Q2,0.0,0.0,0.0
WSM,2025-05-23,2025Q2,0.0,0.0,0.0
RL,2025-05-23,2025Q2,0.0,0.0,0.0
TJX,2025-05-22,2025Q2,0.0,0.0,0.0
LOW,2025-05-22,2025Q2,0.0,0.0,0.0
MDT,2025-05-22,2025Q2,0.0,0.0,0.0
TGT,2025-05-22,2025Q2,0.0,0.0,0.0
KEYS,2025-05-21,2025Q2,0.0,0.0,0.0
PANW,2025-05-21,2025Q2,0.0,0.0,0.0
HD,2025-05-21,2025Q2,0.0,0.0,0.0
AMAT,2025-05-16,2025Q2,0.0,0.0,0.0
TTWO,2025-05-16,2025Q2,0.0,0.0,0.0
DE,2025-05-16,2025Q2,0.0,0.0,0.0
STE,2025-05-16,2025Q2,0.0,0.0,0.0
WMT,2025-05-16,2025Q2,0.0,0.0,0.0
CSCO,2025-05-15,2025Q2,0.0,0.0,0.0
DVA,2025-05-13,2025Q2,0.0,0.0,0.0
SPG,2025-05-13,2025Q2,0.0,0.0,0.0
NRG,2025-05-13,2025Q2,0.0,0.0,0.0
FOXA,2025-05-13,2025Q2,0.0,0.0,0.0
LNT,2025-05-12,2025Q2,0.0,0.0,0.0
COIN,2025-05-09,2025Q2,0.0,0.0,0.0
FRT,2025-05-09,2025Q2,0.0,0.0,0.0
MCHP,2025-05-09,2025Q2,0.0,0.0,0.0
MNST,2025-05-09,2025Q2,0.0,0.0,0.0
NWSA,2025-05-09,2025Q2,0.0,0.0,0.0
TTD,2025-05-09,2025Q2,0.0,0.0,0.0
TKO,2025-05-09,2025Q2,0.0,0.0,0.0
AKAM,2025-05-09,2025Q2,0.0,0.0,0.0
EXPE,2025-05-09,2025Q2,0.0,0.0,0.0
PODD,2025-05-09,2025Q2,0.0,0.0,0.0
MCK,2025-05-09,2025Q2,0.0,0.0,0.0
PSKY,2025-05-09,2025Q2,,,
SOLV,2025-05-09,2025Q2,0.0,0.0,0.0
OXY,2025-05-09,2025Q2,0.0,0.0,0.0
COP,2025-05-09,2025Q2,0.0,0.0,0.0
SRE,2025-05-09,2025Q2,0.0,0.0,0.0
APA,2025-05-09,2025Q2,0.0,0.0,0.0
CF,2025-05-09,2025Q2,0.0,0.0,0.0
TPL,2025-05-09,2025Q2,0.0,0.0,0.0
ATO,2025-05-09,2025Q2,0.0,0.0,0.0
CTVA,2025-05-09,2025Q2,0.0,0.0,0.0
EVRG,2025-05-09,2025Q2,0.0,0.0,0.0
MTCH,2025-05-09,2025Q2,0.0,0.0,0.0
TAP,2025-05-09,2025Q2,0.0,0.0,0.0
VTRS,2025-05-09,2025Q2,0.0,0.0,0.0
WBD,2025-05-09,2025Q2,0.0,0.0,0.0
EPAM,2025-05-09,2025Q2,0.0,0.0,0.0
KVUE,2025-05-09,2025Q2,0.0,0.0,0.0
TPR,2025-05-09,2025Q2,0.0,0.0,0.0
APP,2025-05-08,2025Q2,,,
AXON,2025-05-08,2025Q2,0.0,0.0,0.0
PAYC,2025-05-08,2025Q2,0.0,0.0,0.0
FTNT,2025-05-08,2025Q2,0.0,0.0,0.0
SWKS,2025-05-08,2025Q2,0.0,0.0,0.0
DVN,2025-05-08,2025Q2,0.0,0.0,0.0
NI,2025-05-08,2025Q2,0.0,0.0,0.0
MOS,2025-05-08,2025Q2,0.0,0.0,0.0
VST,2025-05-08,2025Q2,0.0,0.0,0.0
TECH,2025-05-08,2025Q2,0.0,0.0,0.0
CRL,2025-05-08,2025Q2,0.0,0.0,0.0
IFF,2025-05-08,2025Q2,0.0,0.0,0.0
JKHY,2025-05-08,2025Q2,0.0,0.0,0.0
CDW,2025-05-08,2025Q2,0.0,0.0,0.0
COR,2025-05-08,2025Q2,0.0,0.0,0.0
JCI,2025-05-08,2025Q2,0.0,0.0,0.0
ROK,2025-05-08,2025Q2,0.0,0.0,0.0
DIS,2025-05-08,2025Q2,0.0,0.0,0.0
VRSK,2025-05-08,2025Q2,0.0,0.0,0.0
AIZ,2025-05-08,2025Q2,0.0,0.0,0.0
BG,2025-05-08,2025Q2,0.0,0.0,0.0
DAY,2025-05-08,2025Q2,0.0,0.0,0.0
EMR,2025-05-08,2025Q2,0.0,0.0,0.0
TRMB,2025-05-08,2025Q2,0.0,0.0,0.0
UBER,2025-05-08,2025Q2,0.0,0.0,0.0
AMD,2025-05-07,2025Q2,0.0,0.0,0.0
CPAY,2025-05-07,2025Q2,0.0,0.0,0.0
EA,2025-05-07,2025Q2,0.0,0.0,0.0
GEN,2025-05-07,2025Q2,0.0,0.0,0.0
SMCI,2025-05-07,2025Q2,0.0,0.0,0.0
ANET,2025-05-07,2025Q2,0.0,0.0,0.0
WYNN,2025-05-07,2025Q2,0.0,0.0,0.0
WEC,2025-05-07,2025Q2,0.0,0.0,0.0
BALL,2025-05-07,2025Q2,0.0,0.0,0.0
MPC,2025-05-07,2025Q2,0.0,0.0,0.0
TDG,2025-05-07,2025Q2,0.0,0.0,0.0
ADM,2025-05-07,2025Q2,0.0,0.0,0.0
CTRA,2025-05-07,2025Q2,0.0,0.0,0.0
DUK,2025-05-07,2025Q2,0.0,0.0,0.0
J,2025-05-07,2025Q2,0.0,0.0,0.0
PGR,2025-05-07,2025Q2,0.0,0.0,0.0
WMB,2025-05-07,2025Q2,0.0,0.0,0.0
AEP,2025-05-07,2025Q2,0.0,0.0,0.0
CEG,2025-05-07,2025Q2,0.0,0.0,0.0
FANG,2025-05-07,2025Q2,0.0,0.0,0.0
IQV,2025-05-07,2025Q2,0.0,0.0,0.0
FIS,2025-05-07,2025Q2,0.0,0.0,0.0
MAR,2025-05-07,2025Q2,0.0,0.0,0.0
ZTS,2025-05-07,2025Q2,0.0,0.0,0.0
DDOG,2025-05-07,2025Q2,0.0,0.0,0.0
DASH,2025-05-07,2025Q2,0.0,0.0,0.0
IT,2025-05-07,2025Q2,0.0,0.0,0.0
LDOS,2025-05-07,2025Q2,0.0,0.0,0.0
WAT,2025-05-07,2025Q2,0.0,0.0,0.0
GPN,2025-05-07,2025Q2,0.0,0.0,0.0
F,2025-05-06,2025Q2,0.0,0.0,0.0
PLTR,2025-05-06,2025Q2,0.0,0.0,0.0
O,2025-05-06,2025Q2,0.0,0.0,0.0
CLX,2025-05-06,2025Q2,0.0,0.0,0.0
VRTX,2025-05-06,2025Q2,0.0,0.0,0.0
CMI,2025-05-06,2025Q2,0.0,0.0,0.0
ON,2025-05-06,2025Q2,0.0,0.0,0.0
TSN,2025-05-06,2025Q2,0.0,0.0,0.0
ZBH,2025-05-06,2025Q2,0.0,0.0,0.0
HSIC,2025-05-06,2025Q2,0.0,0.0,0.0
CPT,2025-05-05,2025Q2,0.0,0.0,0.0
CVX,2025-05-05,2025Q2,0.0,0.0,0.0
ETN,2025-05-05,2025Q2,0.0,0.0,0.0
BEN,2025-05-05,2025Q2,0.0,0.0,0.0
MHK,2025-05-05,2025Q2,0.0,0.0,0.0
AEE,2025-05-05,2025Q2,0.0,0.0,0.0
EOG,2025-05-05,2025Q2,0.0,0.0,0.0
AES,2025-05-05,2025Q2,0.0,0.0,0.0
XOM,2025-05-05,2025Q2,0.0,0.0,0.0
ES,2025-05-05,2025Q2,0.0,0.0,0.0
AIG,2025-05-05,2025Q2,0.0,0.0,0.0
APO,2025-05-05,2025Q2,0.0,0.0,0.0
CBOE,2025-05-05,2025Q2,0.0,0.0,0.0
MTD,2025-05-05,2025Q2,0.0,0.0,0.0
CI,2025-05-05,2025Q2,0.0,0.0,0.0
DD,2025-05-05,2025Q2,0.0,0.0,0.0
IR,2025-05-05,2025Q2,0.0,0.0,0.0
TROW,2025-05-05,2025Q2,0.0,0.0,0.0
XOM,2025-05-02,2025Q2,0.0,0.0,0.0
AJG,2025-05-02,2025Q2,0.0,0.0,0.0
AMZN,2025-05-02,2025Q2,0.0,0.0,0.0
AAPL,2025-05-02,2025Q2,0.0,0.0,0.0
XYZ,2025-05-02,2025Q2,,,
GDDY,2025-05-02,2025Q2,0.0,0.0,0.0
LYV,2025-05-02,2025Q2,0.0,0.0,0.0
MPWR,2025-05-02,2025Q2,0.0,0.0,0.0
MSI,2025-05-02,2025Q2,0.0,0.0,0.0
ABNB,2025-05-02,2025Q2,0.0,0.0,0.0
AMGN,2025-05-02,2025Q2,0.0,0.0,0.0
DXCM,2025-05-02,2025Q2,0.0,0.0,0.0
HOLX,2025-05-02,2025Q2,0.0,0.0,0.0
SYK,2025-05-02,2025Q2,0.0,0.0,0.0
AVB,2025-05-02,2025Q2,0.0,0.0,0.0
SO,2025-05-02,2025Q2,0.0,0.0,0.0
FTV,2025-05-02,2025Q2,0.0,0.0,0.0
GL,2025-05-02,2025Q2,0.0,0.0,0.0
PNW,2025-05-02,2025Q2,0.0,0.0,0.0
PSA,2025-05-02,2025Q2,0.0,0.0,0.0
UDR,2025-05-02,2025Q2,0.0,0.0,0.0
D,2025-05-02,2025Q2,0.0,0.0,0.0
HST,2025-05-02,2025Q2,0.0,0.0,0.0
INVH,2025-05-02,2025Q2,0.0,0.0,0.0
PH,2025-05-02,2025Q2,0.0,0.0,0.0
PRU,2025-05-02,2025Q2,0.0,0.0,0.0
TRGP,2025-05-02,2025Q2,0.0,0.0,0.0
GWW,2025-05-02,2025Q2,0.0,0.0,0.0
CHD,2025-05-02,2025Q2,0.0,0.0,0.0
LLY,2025-05-02,2025Q2,0.0,0.0,0.0
EXC,2025-05-02,2025Q2,0.0,0.0,0.0
HWM,2025-05-02,2025Q2,0.0,0.0,0.0
HUBB,2025-05-02,2025Q2,0.0,0.0,0.0
MAA,2025-05-02,2025Q2,0.0,0.0,0.0
VTR,2025-05-02,2025Q2,0.0,0.0,0.0
VICI,2025-05-02,2025Q2,0.0,0.0,0.0
AWK,2025-05-02,2025Q2,0.0,0.0,0.0
BLDR,2025-05-02,2025Q2,0.0,0.0,0.0
DTE,2025-05-02,2025Q2,0.0,0.0,0.0
HII,2025-05-02,2025Q2,0.0,0.0,0.0
IEX,2025-05-02,2025Q2,0.0,0.0,0.0
KKR,2025-05-02,2025Q2,0.0,0.0,0.0
LIN,2025-05-02,2025Q2,0.0,0.0,0.0
MA,2025-05-02,2025Q2,0.0,0.0,0.0
MET,2025-05-02,2025Q2,0.0,0.0,0.0
PWR,2025-05-02,2025Q2,0.0,0.0,0.0
ALL,2025-05-02,2025Q2,0.0,0.0,0.0
AME,2025-05-02,2025Q2,0.0,0.0,0.0
BAX,2025-05-02,2025Q2,0.0,0.0,0.0
BIIB,2025-05-02,2025Q2,0.0,0.0,0.0
BR,2025-05-02,2025Q2,0.0,0.0,0.0
CAH,2025-05-02,2025Q2,0.0,0.0,0.0
GM,2025-05-02,2025Q2,0.0,0.0,0.0
IDXX,2025-05-02,2025Q2,0.0,0.0,0.0
ICE,2025-05-02,2025Q2,0.0,0.0,0.0
IRM,2025-05-02,2025Q2,0.0,0.0,0.0
KIM,2025-05-02,2025Q2,0.0,0.0,0.0
MCD,2025-05-02,2025Q2,0.0,0.0,0.0
EL,2025-05-02,2025Q2,0.0,0.0,0.0
HSY,2025-05-02,2025Q2,0.0,0.0,0.0
AFL,2025-05-02,2025Q2,0.0,0.0,0.0
APD,2025-05-02,2025Q2,0.0,0.0,0.0
ALB,2025-05-02,2025Q2,0.0,0.0,0.0
APTV,2025-05-02,2025Q2,0.0,0.0,0.0
BDX,2025-05-02,2025Q2,0.0,0.0,0.0
CVS,2025-05-02,2025Q2,0.0,0.0,0.0
EG,2025-05-02,2025Q2,0.0,0.0,0.0
MRNA,2025-05-02,2025Q2,0.0,0.0,0.0
CARR,2025-05-02,2025Q2,0.0,0.0,0.0
SW,2025-05-02,2025Q2,0.0,0.0,0.0
HSY,2025-05-01,2025Q2,0.0,0.0,0.0
AMCR,2025-05-01,2025Q2,0.0,0.0,0.0
EBAY,2025-05-01,2025Q2,0.0,0.0,0.0
EQIX,2025-05-01,2025Q2,0.0,0.0,0.0
MSFT,2025-05-01,2025Q2,0.0,0.0,0.0
CHRW,2025-05-01,2025Q2,0.0,0.0,0.0
CTSH,2025-05-01,2025Q2,0.0,0.0,0.0
CCI,2025-05-01,2025Q2,0.0,0.0,0.0
KLAC,2025-05-01,2025Q2,0.0,0.0,0.0
META,2025-05-01,2025Q2,0.0,0.0,0.0
MGM,2025-05-01,2025Q2,0.0,0.0,0.0
PTC,2025-05-01,2025Q2,0.0,0.0,0.0
HOOD,2025-05-01,2025Q2,,,
QCOM,2025-05-01,2025Q2,0.0,0.0,0.0
ALGN,2025-05-01,2025Q2,0.0,0.0,0.0
EXR,2025-05-01,2025Q2,0.0,0.0,0.0
ESS,2025-05-01,2025Q2,0.0,0.0,0.0
EQR,2025-05-01,2025Q2,0.0,0.0,0.0
MLM,2025-05-01,2025Q2,0.0,0.0,0.0
OKE,2025-05-01,2025Q2,0.0,0.0,0.0
PPL,2025-05-01,2025Q2,0.0,0.0,0.0
PEG,2025-05-01,2025Q2,0.0,0.0,0.0
REG,2025-05-01,2025Q2,0.0,0.0,0.0
EME,2025-05-01,2025Q2,,,
GRMN,2025-05-01,2025Q2,0.0,0.0,0.0
BXP,2025-05-01,2025Q2,0.0,0.0,0.0
GNRC,2025-05-01,2025Q2,0.0,0.0,0.0
ITW,2025-05-01,2025Q2,0.0,0.0,0.0
IP,2025-05-01,2025Q2,0.0,0.0,0.0
TT,2025-05-01,2025Q2,0.0,0.0,0.0
VMC,2025-05-01,2025Q2,0.0,0.0,0.0
ACGL,2025-05-01,2025Q2,0.0,0.0,0.0
EXE,2025-05-01,2025Q2,0.0,0.0,0.0
ADP,2025-05-01,2025Q2,0.0,0.0,0.0
CAT,2025-05-01,2025Q2,0.0,0.0,0.0
GEHC,2025-05-01,2025Q2,0.0,0.0,0.0
VLTO,2025-05-01,2025Q2,0.0,0.0,0.0
WDC,2025-05-01,2025Q2,0.0,0.0,0.0
YUM,2025-05-01,2025Q2,0.0,0.0,0.0
HUM,2025-05-01,2025Q2,0.0,0.0,0.0
NCLH,2025-05-01,2025Q2,0.0,0.0,0.0
PPG,2025-05-01,2025Q2,0.0,0.0,0.0
SWK,2025-05-01,2025Q2,0.0,0.0,0.0
CSGP,2025-04-30,2025Q2,0.0,0.0,0.0
FICO,2025-04-30,2025Q2,0.0,0.0,0.0
MDLZ,2025-04-30,2025Q2,0.0,0.0,0.0
STX,2025-04-30,2025Q2,0.0,0.0,0.0
SBUX,2025-04-30,2025Q2,0.0,0.0,0.0
V,2025-04-30,2025Q2,0.0,0.0,0.0
BKNG,2025-04-30,2025Q2,0.0,0.0,0.0
EIX,2025-04-30,2025Q2,0.0,0.0,0.0
FSLR,2025-04-30,2025Q2,0.0,0.0,0.0
ARE,2025-04-30,2025Q2,0.0,0.0,0.0
ECL,2025-04-30,2025Q2,0.0,0.0,0.0
CINF,2025-04-30,2025Q2,0.0,0.0,0.0
ETR,2025-04-30,2025Q2,0.0,0.0,0.0
PCAR,2025-04-30,2025Q2,0.0,0.0,0.0
AOS,2025-04-30,2025Q2,0.0,0.0,0.0
NUE,2025-04-30,2025Q2,0.0,0.0,0.0
PFE,2025-04-30,2025Q2,0.0,0.0,0.0
RCL,2025-04-30,2025Q2,0.0,0.0,0.0
SYY,2025-04-30,2025Q2,0.0,0.0,0.0
SHW,2025-04-30,2025Q2,0.0,0.0,0.0
WM,2025-04-30,2025Q2,0.0,0.0,0.0
MO,2025-04-30,2025Q2,0.0,0.0,0.0
HLT,2025-04-30,2025Q2,0.0,0.0,0.0
LH,2025-04-30,2025Q2,0.0,0.0,0.0
KHC,2025-04-30,2025Q2,0.0,0.0,0.0
UHS,2025-04-30,2025Q2,0.0,0.0,0.0
WELL,2025-04-30,2025Q2,0.0,0.0,0.0
XYL,2025-04-30,2025Q2,0.0,0.0,0.0
AMT,2025-04-30,2025Q2,0.0,0.0,0.0
GLW,2025-04-30,2025Q2,0.0,0.0,0.0
HON,2025-04-30,2025Q2,0.0,0.0,0.0
REGN,2025-04-30,2025Q2,0.0,0.0,0.0
SPGI,2025-04-30,2025Q2,0.0,0.0,0.0
TER,2025-04-30,2025Q2,0.0,0.0,0.0
KO,2025-04-30,2025Q2,0.0,0.0,0.0
UPS,2025-04-30,2025Q2,0.0,0.0,0.0
ZBRA,2025-04-30,2025Q2,0.0,0.0,0.0
BRO,2025-04-30,2025Q2,0.0,0.0,0.0
INCY,2025-04-30,2025Q2,0.0,0.0,0.0
NXPI,2025-04-30,2025Q2,0.0,0.0,0.0
PYPL,2025-04-30,2025Q2,0.0,0.0,0.0
KHC,2025-04-29,2025Q2,0.0,0.0,0.0
CDNS,2025-04-29,2025Q2,0.0,0.0,0.0
SBAC,2025-04-29,2025Q2,0.0,0.0,0.0
FFIV,2025-04-29,2025Q2,0.0,0.0,0.0
DPZ,2025-04-29,2025Q2,0.0,0.0,0.0
RVTY,2025-04-29,2025Q2,0.0,0.0,0.0
ROP,2025-04-29,2025Q2,0.0,0.0,0.0
PSX,2025-04-28,2025Q2,0.0,0.0,0.0
LYB,2025-04-28,2025Q2,0.0,0.0,0.0
HCA,2025-04-28,2025Q2,0.0,0.0,0.0
DOC,2025-04-28,2025Q2,0.0,0.0,0.0
PFG,2025-04-28,2025Q2,0.0,0.0,0.0
WY,2025-04-28,2025Q2,0.0,0.0,0.0
SLB,2025-04-28,2025Q2,0.0,0.0,0.0
ABBV,2025-04-28,2025Q2,0.0,0.0,0.0
HIG,2025-04-28,2025Q2,0.0,0.0,0.0
AON,2025-04-28,2025Q2,0.0,0.0,0.0
CNC,2025-04-28,2025Q2,0.0,0.0,0.0
CHTR,2025-04-28,2025Q2,0.0,0.0,0.0
CL,2025-04-28,2025Q2,0.0,0.0,0.0
EMN,2025-04-28,2025Q2,0.0,0.0,0.0
ERIE,2025-04-25,2025Q2,0.0,0.0,0.0
DLR,2025-04-25,2025Q2,0.0,0.0,0.0
INTC,2025-04-25,2025Q2,0.0,0.0,0.0
RSG,2025-04-25,2025Q2,0.0,0.0,0.0
GOOGL,2025-04-25,2025Q2,0.0,0.0,0.0
GILD,2025-04-25,2025Q2,0.0,0.0,0.0
TMUS,2025-04-25,2025Q2,0.0,0.0,0.0
VRSN,2025-04-25,2025Q2,0.0,0.0,0.0
LUV,2025-04-25,2025Q2,0.0,0.0,0.0
ORLY,2025-04-25,2025Q2,0.0,0.0,0.0
PCG,2025-04-25,2025Q2,0.0,0.0,0.0
POOL,2025-04-25,2025Q2,0.0,0.0,0.0
LHX,2025-04-25,2025Q2,0.0,0.0,0.0
FCX,2025-04-25,2025Q2,0.0,0.0,0.0
TSCO,2025-04-25,2025Q2,0.0,0.0,0.0
TYL,2025-04-25,2025Q2,0.0,0.0,0.0
VLO,2025-04-25,2025Q2,0.0,0.0,0.0
XEL,2025-04-25,2025Q2,0.0,0.0,0.0
CMS,2025-04-25,2025Q2,0.0,0.0,0.0
DOV,2025-04-25,2025Q2,0.0,0.0,0.0
AMP,2025-04-25,2025Q2,0.0,0.0,0.0
FE,2025-04-25,2025Q2,0.0,0.0,0.0
MRK,2025-04-25,2025Q2,0.0,0.0,0.0
WST,2025-04-25,2025Q2,0.0,0.0,0.0
WTW,2025-04-25,2025Q2,0.0,0.0,0.0
UNP,2025-04-25,2025Q2,0.0,0.0,0.0
CBRE,2025-04-25,2025Q2,0.0,0.0,0.0
CMCSA,2025-04-25,2025Q2,0.0,0.0,0.0
HAS,2025-04-25,2025Q2,0.0,0.0,0.0
ROL,2025-04-25,2025Q2,0.0,0.0,0.0
IPG,2025-04-25,2025Q2,0.0,0.0,0.0
PG,2025-04-25,2025Q2,0.0,0.0,0.0
URI,2025-04-25,2025Q2,0.0,0.0,0.0
PEP,2025-04-25,2025Q2,0.0,0.0,0.0
ALLE,2025-04-25,2025Q2,0.0,0.0,0.0
BMY,2025-04-25,2025Q2,0.0,0.0,0.0
CNP,2025-04-25,2025Q2,0.0,0.0,0.0
DOW,2025-04-25,2025Q2,0.0,0.0,0.0
FI,2025-04-25,2025Q2,0.0,0.0,0.0
LKQ,2025-04-25,2025Q2,0.0,0.0,0.0
MOH,2025-04-25,2025Q2,0.0,0.0,0.0
NDAQ,2025-04-25,2025Q2,0.0,0.0,0.0
TXT,2025-04-25,2025Q2,0.0,0.0,0.0
KDP,2025-04-25,2025Q2,0.0,0.0,0.0
NEM,2025-04-24,2025Q2,0.0,0.0,0.0
EW,2025-04-24,2025Q2,0.0,0.0,0.0
IBM,2025-04-24,2025Q2,0.0,0.0,0.0
LRCX,2025-04-24,2025Q2,0.0,0.0,0.0
RJF,2025-04-24,2025Q2,0.0,0.0,0.0
NOW,2025-04-24,2025Q2,0.0,0.0,0.0
CMG,2025-04-24,2025Q2,0.0,0.0,0.0
LVS,2025-04-24,2025Q2,0.0,0.0,0.0
RMD,2025-04-24,2025Q2,0.0,0.0,0.0
TXN,2025-04-24,2025Q2,0.0,0.0,0.0
APH,2025-04-24,2025Q2,0.0,0.0,0.0
AVY,2025-04-24,2025Q2,0.0,0.0,0.0
STLD,2025-04-24,2025Q2,0.0,0.0,0.0
TDY,2025-04-24,2025Q2,0.0,0.0,0.0
BA,2025-04-24,2025Q2,0.0,0.0,0.0
EQT,2025-04-24,2025Q2,0.0,0.0,0.0
ODFL,2025-04-24,2025Q2,0.0,0.0,0.0
BKR,2025-04-24,2025Q2,0.0,0.0,0.0
LII,2025-04-24,2025Q2,0.0,0.0,0.0
GD,2025-04-24,2025Q2,0.0,0.0,0.0
NEE,2025-04-24,2025Q2,0.0,0.0,0.0
PKG,2025-04-24,2025Q2,0.0,0.0,0.0
PM,2025-04-24,2025Q2,0.0,0.0,0.0
NSC,2025-04-24,2025Q2,0.0,0.0,0.0
T,2025-04-24,2025Q2,0.0,0.0,0.0
CB,2025-04-24,2025Q2,0.0,0.0,0.0
CME,2025-04-24,2025Q2,0.0,0.0,0.0
OTIS,2025-04-24,2025Q2,0.0,0.0,0.0
TEL,2025-04-24,2025Q2,0.0,0.0,0.0
TMO,2025-04-24,2025Q2,0.0,0.0,0.0
WAB,2025-04-24,2025Q2,0.0,0.0,0.0
BSX,2025-04-24,2025Q2,0.0,0.0,0.0
MAS,2025-04-24,2025Q2,0.0,0.0,0.0
GEV,2025-04-24,2025Q2,0.0,0.0,0.0
TSLA,2025-04-23,2025Q2,0.0,0.0,0.0
COF,2025-04-23,2025Q2,0.0,0.0,0.0
ISRG,2025-04-23,2025Q2,0.0,0.0,0.0
LMT,2025-04-23,2025Q2,0.0,0.0,0.0
MSCI,2025-04-23,2025Q2,0.0,0.0,0.0
NOC,2025-04-23,2025Q2,0.0,0.0,0.0
MMM,2025-04-23,2025Q2,0.0,0.0,0.0
HAL,2025-04-23,2025Q2,0.0,0.0,0.0
IVZ,2025-04-23,2025Q2,0.0,0.0,0.0
MCO,2025-04-23,2025Q2,0.0,0.0,0.0
NTRS,2025-04-23,2025Q2,0.0,0.0,0.0
PNR,2025-04-23,2025Q2,0.0,0.0,0.0
ELV,2025-04-23,2025Q2,0.0,0.0,0.0
EFX,2025-04-23,2025Q2,0.0,0.0,0.0
GPC,2025-04-23,2025Q2,0.0,0.0,0.0
KMB,2025-04-23,2025Q2,0.0,0.0,0.0
PHM,2025-04-23,2025Q2,0.0,0.0,0.0
DGX,2025-04-23,2025Q2,0.0,0.0,0.0
RTX,2025-04-23,2025Q2,0.0,0.0,0.0
VZ,2025-04-23,2025Q2,0.0,0.0,0.0
DHR,2025-04-23,2025Q2,0.0,0.0,0.0
SYF,2025-04-23,2025Q2,0.0,0.0,0.0
GE,2025-04-23,2025Q2,0.0,0.0,0.0
VZ,2025-04-22,2025Q2,0.0,0.0,0.0
WRB,2025-04-22,2025Q2,0.0,0.0,0.0
NFLX,2025-04-21,2025Q2,0.0,0.0,0.0
HBAN,2025-04-21,2025Q2,0.0,0.0,0.0
STT,2025-04-21,2025Q2,0.0,0.0,0.0
RF,2025-04-21,2025Q2,0.0,0.0,0.0
SNA,2025-04-21,2025Q2,0.0,0.0,0.0
BX,2025-04-21,2025Q2,0.0,0.0,0.0
FITB,2025-04-21,2025Q2,0.0,0.0,0.0
UNH,2025-04-21,2025Q2,0.0,0.0,0.0
AXP,2025-04-21,2025Q2,0.0,0.0,0.0
DHI,2025-04-21,2025Q2,0.0,0.0,0.0
MMC,2025-04-21,2025Q2,0.0,0.0,0.0
SCHW,2025-04-21,2025Q2,0.0,0.0,0.0
